metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_waiting,1762524058,36302.622200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524058,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524058,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524058,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524058,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524058,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524058,36375.611200,,,,,,,,,default,,,,,,,
iterations,1762524058,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524059,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524059,36837.988500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524059,50.443600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524059,50.443600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524059,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524059,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524059,36837.988500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524059,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524059,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524059,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524059,89.000000,,,,,,,,,,,,,,,,
vus_max,1762524059,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524059,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524059,870.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524059,37039.166000,,,,,,,,,default,,,,,,,
iterations,1762524059,1.000000,,,,,,,,,default,,,,,,,
data_sent,1762524059,205.000000,,,,,,,,,default,,,,,,,
data_received,1762524059,874.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524059,37726.083300,,,,,,,,,default,,,,,,,
iterations,1762524059,1.000000,,,,,,,,,default,,,,,,,
vus,1762524060,87.000000,,,,,,,,,,,,,,,,
vus_max,1762524060,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524060,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524060,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524060,37974.365500,,,,,,,,,default,,,,,,,
iterations,1762524060,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524060,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524060,38115.316300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524060,49.428600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524060,49.428600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524060,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524060,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524060,38115.316300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524060,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524060,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524060,1.000000,status is 201,,,,,,,,default,,,,,,,
http_reqs,1762524060,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524060,38696.448000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524060,49.428600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524060,49.428600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524060,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524060,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524060,38696.448000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524060,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524060,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524060,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524061,86.000000,,,,,,,,,,,,,,,,
vus_max,1762524061,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524061,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524061,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524061,39179.893000,,,,,,,,,default,,,,,,,
iterations,1762524061,1.000000,,,,,,,,,default,,,,,,,
data_sent,1762524062,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524062,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524062,39874.442600,,,,,,,,,default,,,,,,,
iterations,1762524062,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524062,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524062,39833.962400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524062,49.428600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524062,39.480800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524062,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524062,8.948400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524062,39825.014000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524062,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524062,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524062,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524062,84.000000,,,,,,,,,,,,,,,,
vus_max,1762524062,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524062,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524062,40586.050900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524062,39.300700,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524062,39.300700,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524062,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524062,8.948400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524062,40577.102500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524062,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524062,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524062,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524063,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524063,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524063,40924.253400,,,,,,,,,default,,,,,,,
iterations,1762524063,1.000000,,,,,,,,,default,,,,,,,
vus,1762524063,83.000000,,,,,,,,,,,,,,,,
vus_max,1762524063,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524063,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524063,41411.790200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524063,39.300700,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524063,39.300700,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524063,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524063,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524063,41411.790200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524063,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524063,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524063,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524063,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524063,878.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524063,41640.178900,,,,,,,,,default,,,,,,,
iterations,1762524063,1.000000,,,,,,,,,default,,,,,,,
vus,1762524064,82.000000,,,,,,,,,,,,,,,,
vus_max,1762524064,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524064,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524064,42027.438800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524064,38.791200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524064,38.791200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524064,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524064,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524064,42027.438800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524064,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524064,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524064,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524064,204.000000,,,,,,,,,default,,,,,,,
data_received,1762524064,872.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524064,42640.476600,,,,,,,,,default,,,,,,,
iterations,1762524064,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524065,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524065,42827.055800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524065,38.791200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524065,38.791200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524065,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524065,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524065,42783.778000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524065,43.277800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524065,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524065,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524065,81.000000,,,,,,,,,,,,,,,,
vus_max,1762524065,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524065,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524065,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524065,43092.245800,,,,,,,,,default,,,,,,,
iterations,1762524065,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524065,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524065,43439.817500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524065,33.276900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524065,33.276900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524065,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524065,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524065,43439.817500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524065,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524065,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524065,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524066,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524066,872.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524066,43894.453300,,,,,,,,,default,,,,,,,
iterations,1762524066,1.000000,,,,,,,,,default,,,,,,,
vus,1762524066,79.000000,,,,,,,,,,,,,,,,
vus_max,1762524066,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524066,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524066,44005.415100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524066,33.276900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524066,33.276900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524066,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524066,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524066,44004.413500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524066,1.001600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524066,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524066,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524066,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524066,870.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524066,44508.354700,,,,,,,,,default,,,,,,,
iterations,1762524066,1.000000,,,,,,,,,default,,,,,,,
vus,1762524067,78.000000,,,,,,,,,,,,,,,,
vus_max,1762524067,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524067,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524067,872.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524067,45039.252600,,,,,,,,,default,,,,,,,
iterations,1762524067,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524067,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524067,45334.166500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524067,32.277400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524067,32.277400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524067,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524067,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524067,45334.166500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524067,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524067,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524067,1.000000,status is 201,,,,,,,,default,,,,,,,
http_reqs,1762524068,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524068,45835.512600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524068,32.277400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524068,32.277400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524068,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524068,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524068,45835.512600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524068,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524068,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524068,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524068,77.000000,,,,,,,,,,,,,,,,
vus_max,1762524068,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524068,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524068,878.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524068,46368.314500,,,,,,,,,default,,,,,,,
iterations,1762524068,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524069,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524069,46791.374600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524069,32.277400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524069,32.277400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524069,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524069,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524069,46767.933200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524069,23.441400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524069,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524069,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524069,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524069,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524069,46868.342300,,,,,,,,,default,,,,,,,
iterations,1762524069,1.000000,,,,,,,,,default,,,,,,,
vus,1762524069,75.000000,,,,,,,,,,,,,,,,
vus_max,1762524069,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524069,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524069,47234.088500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524069,31.275900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524069,31.275900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524069,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524069,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524069,47234.088500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524069,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524069,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524069,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524070,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524070,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524070,47824.684200,,,,,,,,,default,,,,,,,
iterations,1762524070,1.000000,,,,,,,,,default,,,,,,,
vus,1762524070,74.000000,,,,,,,,,,,,,,,,
vus_max,1762524070,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524070,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524070,48013.046200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524070,31.275900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524070,31.275900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524070,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524070,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524070,47985.168200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524070,27.878000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524070,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524070,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524070,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524070,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524070,48301.389800,,,,,,,,,default,,,,,,,
iterations,1762524070,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524070,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
